MCCL,,,,,,,,,,Naïve,,,,,,,,,
hat_sd,,,,,sd,,,,,hat_sd,,,,,sd,,,,
beta0,beta1,beta2,beta3,phi,beta0,beta1,beta2,beta3,phi,beta0,beta1,beta2,beta3,phi,beta0,beta1,beta2,beta3,phi
0.067490584,0.039340921,0.035536144,0.114771487,0.51350765,-0.189648398,-0.231702823,-0.146919171,-0.513965147,4.163745935,0.064527352,0.02518599,0.026113191,0.101424098,0.426739117,-0.209820419,-0.20188651,-0.226203694,-0.378918582,3.919214442
0.069470338,0.032271962,0.032277229,0.126239144,0.769571637,-0.277891534,-0.212412847,-0.266009005,-0.263979604,5.496526327,0.068784114,0.032314166,0.027532777,0.121141986,0.443762962,-0.191332091,-0.14744418,-0.247936141,-0.391989173,3.846506339
0.073832864,0.042951125,0.034299319,0.134761644,0.795758805,-0.204108079,-0.270347831,-0.265662253,-0.210328835,5.705235797,0.063800415,0.02972668,0.02492266,0.09784384,0.481403825,-0.18326016,-0.212514763,-0.168392235,-0.444342977,4.000276596
0.074326101,0.034371276,0.033352524,0.121919552,0.889054847,-0.180902284,-0.271456245,-0.223765152,-0.250260156,6.686797974,0.06332752,0.026890524,0.028102865,0.095207936,0.460432163,-0.158113494,-0.218321393,-0.185809781,-0.457796816,4.244150295
0.067879072,0.036289742,0.028329409,0.115150915,0.674622525,-0.213561007,-0.268367566,-0.238918328,-0.282095365,5.069845945,0.068183966,0.0290358,0.030569709,0.1131333,0.377290291,-0.115069388,-0.144096409,-0.238667344,-0.520442309,3.7353757
0.065916371,0.039545346,0.037596567,0.10438012,0.570958846,-0.226386261,-0.281687164,-0.204093158,-0.374066665,4.074395958,0.063031363,0.02729072,0.028801067,0.098612927,0.582946879,-0.128068145,-0.195049035,-0.166112093,-0.499240516,4.625568982
0.073639761,0.042091086,0.038414452,0.149238031,1.149759418,-0.307732046,-0.292433606,-0.319689196,-0.109482362,5.799212966,0.058191867,0.022577586,0.027316855,0.089710386,0.52313545,-0.164684866,-0.230635438,-0.20306323,-0.4009718,5.045668976
0.062478249,0.039034067,0.030353545,0.11177181,0.73645312,-0.253823339,-0.284839355,-0.236089833,-0.127459258,5.960176927,0.061832607,0.026813775,0.034947696,0.097681517,0.534776293,-0.133186161,-0.196987038,-0.18063964,-0.494616494,4.073563873
0.07910831,0.040410866,0.037292518,0.144407813,0.707448302,-0.137438972,-0.239792369,-0.233132974,-0.391532498,5.718696266,0.054838474,0.027421244,0.025719655,0.090743186,0.629405956,-0.041086631,-0.164790406,-0.147994728,-0.685209447,5.31248371
0.061555845,0.034648997,0.03864915,0.102393983,0.982807355,-0.326566314,-0.271534455,-0.344225576,-0.090889203,5.77962917,0.070142462,0.02407783,0.034648596,0.114030915,0.494772921,-0.14079077,-0.171833056,-0.243777395,-0.477265461,4.434067157
0.063439104,0.027643951,0.035668645,0.099565532,0.778880922,-0.187099103,-0.191603128,-0.277840585,-0.288043547,5.702316773,0.056722839,0.026545811,0.029177313,0.096470498,0.597790766,-0.150341436,-0.145376808,-0.172263886,-0.491589853,5.204497776
0.057364228,0.037348361,0.030549627,0.103784145,0.897021919,-0.271126193,-0.320625537,-0.191973346,-0.177885171,6.844979769,0.061307233,0.023613083,0.026695686,0.097782527,0.545237601,-0.201385008,-0.212930012,-0.210373944,-0.400371278,4.418572236
0.071184999,0.033031501,0.038708747,0.125688667,0.553808253,-0.182698498,-0.268865647,-0.18572864,-0.387614118,4.073243543,0.061241687,0.026798765,0.02395195,0.10655028,0.553485525,-0.070859497,-0.154272436,-0.162169337,-0.689481359,4.954095809
0.068159172,0.043309311,0.044034606,0.123179163,0.578184915,-0.255951811,-0.197793224,-0.269845555,-0.223371047,4.675622207,0.056611973,0.028171924,0.027658377,0.094372633,0.563790509,-0.26305077,-0.230122682,-0.247099322,-0.291352396,4.953014023
0.067932604,0.033111011,0.037073644,0.125859926,0.754804566,-0.123419742,-0.188073867,-0.240965915,-0.367092438,5.634868221,0.063389411,0.028897344,0.028245371,0.104463064,0.388536789,-0.171548966,-0.170206442,-0.183299032,-0.527811487,3.594135217
0.064536769,0.036819411,0.031183182,0.129689741,1.078295661,-0.365619004,-0.342848981,-0.266002472,-0.034268239,6.590420894,0.070736667,0.029628283,0.032433542,0.111698186,0.427183085,-0.12753259,-0.213492745,-0.167473233,-0.527255687,3.86308393
0.071713119,0.036679797,0.034434904,0.123213957,0.785053134,-0.214793377,-0.226152804,-0.293273713,-0.349432951,5.101871424,0.063399255,0.024252545,0.02887038,0.098068197,0.468153099,-0.248232969,-0.196006291,-0.245894288,-0.435018314,4.256245712
0.068137833,0.041362549,0.03313366,0.124986866,0.649582323,-0.304780481,-0.2826374,-0.207982957,-0.16739664,4.48252192,0.057052027,0.029821865,0.026666787,0.104697842,0.61756552,-0.174686309,-0.192998765,-0.244316284,-0.353544213,4.769847323
0.069289718,0.044450142,0.032394203,0.111294524,0.516522292,-0.10165747,-0.132714888,-0.234894404,-0.60197762,4.098897012,0.059742616,0.027624762,0.022715228,0.094953949,0.510448233,-0.204705107,-0.177096861,-0.167605211,-0.468441265,4.99811235
0.062449554,0.034533404,0.032504024,0.103877392,0.841720761,-0.275191239,-0.270833616,-0.249222237,-0.226452209,5.812889419,0.056458629,0.031222276,0.025907344,0.089450327,0.539534727,-0.085416295,-0.169432783,-0.219846566,-0.496996785,4.894332737
0.068192606,0.036456726,0.038987616,0.114264279,0.69364006,-0.174300253,-0.245733284,-0.256152118,-0.346741337,5.441329358,0.050735372,0.026308112,0.024490297,0.088830108,0.698502231,-0.142014186,-0.227325295,-0.207110285,-0.403563105,5.019458245
0.0655142,0.027235774,0.032347523,0.100440036,0.806307965,-0.079999375,-0.219684104,-0.231428267,-0.424315482,6.22076034,0.046861465,0.022870338,0.024643378,0.080672487,0.618216535,-0.091493585,-0.230767563,-0.160336968,-0.582452597,5.724338443
0.063722469,0.027668332,0.035139374,0.113712855,1.165173099,-0.271467914,-0.269759473,-0.338472794,-0.122870295,7.033599305,0.066719965,0.028095076,0.027828171,0.108009347,0.472988507,-0.196627395,-0.251679554,-0.205498304,-0.390008183,4.26354569
0.07320615,0.041049014,0.041523523,0.125713756,0.786974406,-0.283223854,-0.27667974,-0.274691978,-0.154331517,5.074347628,0.061486598,0.027891834,0.023838255,0.090430526,0.529397408,-0.076367555,-0.177557832,-0.157314253,-0.52353819,4.490917782
0.08110875,0.037145922,0.047380358,0.144906942,0.550456676,-0.278573784,-0.26070592,-0.265708033,-0.244804261,4.358108026,0.068822312,0.027865923,0.02788206,0.102663284,0.49275685,-0.240709859,-0.209509717,-0.223743593,-0.334063704,4.11623301
0.073509785,0.039101711,0.039065081,0.135815098,0.479246176,-0.273134868,-0.188490927,-0.242534702,-0.336517898,4.033271119,0.060355981,0.026859506,0.031590176,0.103633337,0.463288769,-0.152320953,-0.198125387,-0.179253017,-0.529663786,4.022790231
0.067581552,0.037000516,0.038669213,0.118213113,0.83368138,-0.241934473,-0.256326297,-0.27268598,-0.253346395,5.593441991,0.061427875,0.027293959,0.02553523,0.092759389,0.47179919,-0.07851366,-0.173852363,-0.22422109,-0.552871917,4.451667313
0.063447566,0.033237863,0.036174572,0.123342527,0.706933666,-0.233488989,-0.216874939,-0.304903479,-0.164100366,5.176793207,0.0657181,0.027898294,0.027862303,0.091505554,0.463603142,-0.146674167,-0.190494742,-0.226117378,-0.406098684,4.443137703
0.059141213,0.037178284,0.03746069,0.113573233,0.892445056,-0.245287164,-0.274386391,-0.258542235,-0.179148837,5.250714144,0.066184794,0.0322857,0.028748106,0.120334215,0.4794136,-0.081087591,-0.162041205,-0.175764329,-0.663650111,3.99341919
0.080904279,0.058040381,0.042592293,0.153443805,0.712024919,-0.298557255,-0.277549344,-0.281241613,-0.114669646,4.563656353,0.043098894,0.026022538,0.024617979,0.081336173,0.757964792,-0.174913637,-0.204335114,-0.221934835,-0.404804184,6.016109634
0.057420063,0.030272531,0.031746897,0.100692378,0.666019563,-0.270549418,-0.256420272,-0.225043513,-0.273045471,4.874687205,0.055342528,0.032945808,0.026723267,0.089892758,0.430919533,-0.082776526,-0.192657496,-0.214579289,-0.533289746,4.49177063
0.067551284,0.034443494,0.031958345,0.123874979,0.687933698,-0.353840517,-0.297838026,-0.235130554,-0.106531897,5.032182743,0.064728181,0.027065973,0.026906741,0.097117063,0.431049518,-0.162913845,-0.20009727,-0.170978568,-0.572263018,3.871513227
0.076807385,0.032754862,0.034589706,0.130625469,0.704213769,-0.103899537,-0.275917062,-0.174572769,-0.493786919,5.481414077,0.05148946,0.027317508,0.024972782,0.075604479,0.553304638,-0.06837955,-0.169814208,-0.204146828,-0.549538581,4.883493929
0.076966951,0.042692054,0.032682858,0.129022292,0.615279835,-0.335103865,-0.317407584,-0.217314743,-0.140346238,4.742741107,0.058859075,0.026269788,0.026948629,0.107057253,0.49379777,-0.131067796,-0.183643862,-0.179190911,-0.413420494,4.439180487
0.078518593,0.037671745,0.042631281,0.125652521,0.66179439,-0.301331411,-0.299999853,-0.215304009,-0.174785947,4.570403575,0.060599992,0.027050373,0.027813829,0.101615715,0.553616525,-0.190531169,-0.170887257,-0.238457655,-0.328874985,4.783099562
0.064949023,0.034978461,0.036211418,0.10685562,0.759080652,-0.364441888,-0.293450966,-0.301047258,-0.107900144,5.617351571,0.068392865,0.029158032,0.031566041,0.104303769,0.402311467,-0.091782482,-0.164657797,-0.177701915,-0.646121489,3.876319848
0.070206134,0.032923819,0.032025413,0.114234715,0.595278531,-0.215224025,-0.206904509,-0.222786416,-0.368844869,4.438280042,0.066947866,0.031614555,0.027896765,0.112821706,0.479199787,-0.209958794,-0.242817281,-0.199942863,-0.363902152,4.08559579
0.069432548,0.038567725,0.037162012,0.11771229,0.67076367,-0.153622277,-0.196922612,-0.171147395,-0.504874215,4.869423972,0.052326951,0.024257777,0.026798438,0.092886384,0.545735045,-0.054547772,-0.17562964,-0.164680689,-0.566933936,5.620908095
0.065987285,0.037003155,0.035277721,0.125733186,0.847467368,-0.193044523,-0.272573187,-0.238488339,-0.228807557,6.389475874,0.059527328,0.028234298,0.02864637,0.098463093,0.415563024,-0.197067496,-0.245925818,-0.183694227,-0.465560201,3.452401305
0.068207832,0.034543325,0.032427893,0.11660937,0.741286544,-0.243218369,-0.26824688,-0.280815567,-0.2811935,5.32028181,0.059506329,0.029564907,0.031400566,0.101528592,0.559153794,-0.146776136,-0.19533175,-0.178295118,-0.542549323,4.430207514
0.078735955,0.042145307,0.044795552,0.144092357,0.629249737,-0.211107643,-0.256796531,-0.257772672,-0.239702399,4.743383694,0.06210033,0.032039147,0.029030671,0.099212769,0.433201319,-0.129795469,-0.198757743,-0.168190722,-0.572597071,4.003083726
0.071951698,0.032802538,0.03692485,0.113109946,0.718874038,-0.234262489,-0.239747416,-0.198118493,-0.31732751,4.922755921,0.056900085,0.025703121,0.028424069,0.096167434,0.531757424,-0.060102779,-0.177808994,-0.201967481,-0.572867687,4.584246592
0.068028236,0.040999626,0.030921014,0.124724233,0.785100056,-0.269999385,-0.261851547,-0.194184478,-0.326608464,5.029224435,0.056009968,0.021673752,0.029290602,0.096998805,0.471150485,-0.124972617,-0.179826013,-0.27599122,-0.498018031,4.290191198
0.064923043,0.026017799,0.038827793,0.107337249,0.730608558,-0.128140657,-0.246652397,-0.222840364,-0.363944991,5.660060695,0.050019011,0.024351537,0.027269934,0.077817578,0.593437368,-0.143548296,-0.198290939,-0.223293159,-0.31878654,5.237371458
0.070211725,0.033153974,0.042858051,0.136209304,0.526158545,-0.242494915,-0.202696546,-0.267467855,-0.287674853,3.843894265,0.059536787,0.025999535,0.025426786,0.092024232,0.575109392,-0.195696713,-0.208610343,-0.25201146,-0.318429884,4.676494272
0.072728527,0.03019866,0.044356133,0.129729503,0.877032272,-0.207671008,-0.263377989,-0.222910058,-0.340485761,5.957168127,0.061416584,0.023821081,0.024034304,0.100728016,0.52753885,-0.126805077,-0.187868693,-0.196221821,-0.466696573,4.761378653
0.060849247,0.035802839,0.038121798,0.116246707,0.744359436,-0.252772838,-0.309620601,-0.246946598,-0.162710916,4.962008754,0.069294395,0.027973699,0.028566421,0.109928178,0.386329178,-0.295359687,-0.217567198,-0.261964432,-0.268803859,3.347051341
0.066484009,0.044291879,0.035636944,0.119116096,0.780252615,-0.219591677,-0.241832017,-0.261787635,-0.28830496,5.612052007,0.06661769,0.024578723,0.02711207,0.102752281,0.532904076,-0.221179303,-0.184288466,-0.209639845,-0.402032793,4.411319528
0.08401793,0.041528675,0.045924659,0.143071318,0.57627892,-0.294968643,-0.281090041,-0.222833572,-0.232988354,4.15730349,0.064030582,0.024728984,0.035093613,0.096882682,0.554745147,-0.233968899,-0.193178613,-0.225054024,-0.357351865,4.327412788
0.065176275,0.046503681,0.043211872,0.131686722,0.898060687,-0.197007173,-0.282200398,-0.271186059,-0.222975686,5.760593942,0.05536177,0.025252475,0.026815574,0.095713106,0.550159165,-0.142269228,-0.200529314,-0.215957871,-0.450204685,4.604583511
0.069112151,0.034484399,0.038357564,0.123940027,0.825706429,-0.214425772,-0.170120635,-0.30519486,-0.278669887,5.442308295,0.055484288,0.027109772,0.025998218,0.085923647,0.482453158,-0.172996926,-0.197602078,-0.227074461,-0.405635618,4.214005445
0.075136577,0.033847809,0.049091439,0.141479366,0.737469709,-0.265210003,-0.268027236,-0.249846717,-0.276501236,4.654533557,0.06194652,0.024597282,0.026662951,0.100502829,0.561417481,-0.144131895,-0.191474598,-0.209832258,-0.558974137,4.337121071
0.072055164,0.038140979,0.033659333,0.116636912,0.773125626,-0.20085357,-0.245155613,-0.221897811,-0.325832292,6.102372631,0.062322947,0.027481118,0.029545528,0.099098031,0.444982373,-0.12559835,-0.180011246,-0.166418972,-0.574056881,4.011757298
0.068634316,0.037925336,0.032467427,0.108321646,0.557570468,-0.271187706,-0.245010991,-0.258044284,-0.185920992,4.179445479,0.063108222,0.028540007,0.027294538,0.103883652,0.463848167,-0.121718458,-0.22521308,-0.152021449,-0.50681463,4.574633525
0.06899708,0.041447181,0.036340877,0.132398811,0.829414549,-0.241725282,-0.223141787,-0.309462179,-0.288772255,5.45318802,0.057249846,0.026099688,0.024864805,0.088035834,0.593606547,-0.079140577,-0.191700402,-0.198807699,-0.556242448,5.093996725
0.067156349,0.036131279,0.036568878,0.111708192,0.658850806,-0.248501749,-0.265067444,-0.206988189,-0.33856567,4.794954981,0.057065018,0.027064579,0.0295515,0.100013388,0.443768119,-0.193549518,-0.166584861,-0.215629754,-0.405254993,4.176853883
0.085557624,0.038595399,0.042259152,0.159169718,0.497300318,-0.333443478,-0.275526085,-0.22452639,-0.238029614,3.720304466,0.06222621,0.025211666,0.029622646,0.105713891,0.459667957,-0.225008426,-0.209886914,-0.21788051,-0.388779747,4.307885181
0.07054873,0.038000085,0.04399669,0.124273011,0.653323125,-0.19141376,-0.195579182,-0.263969419,-0.364399182,4.565361356,0.061520554,0.023798508,0.027081425,0.096212956,0.543389751,-0.088573585,-0.227176146,-0.182828231,-0.512905083,4.902702529
0.062630598,0.034306205,0.034122956,0.110046978,0.862741108,-0.292175119,-0.28708938,-0.296356653,-0.053643999,6.006684287,0.063939023,0.029187809,0.030439729,0.102138617,0.514344147,-0.148864801,-0.191320151,-0.238572797,-0.455470455,4.144344948
0.061356289,0.033801971,0.037137668,0.106625473,0.792690006,-0.122541472,-0.249528728,-0.236528926,-0.342985666,6.327279974,0.053708065,0.025514883,0.025860895,0.083469854,0.607660363,-0.072955307,-0.154358201,-0.200991534,-0.52799562,5.528725459
0.067173464,0.02746507,0.037911309,0.114082804,0.938883637,-0.187089161,-0.196105524,-0.259176898,-0.364335774,5.980261956,0.05273329,0.024080105,0.022623664,0.088780292,0.623293801,-0.061766469,-0.188812846,-0.207651061,-0.531762996,5.977135442
0.067515333,0.034813407,0.03517006,0.119506806,0.637612277,-0.308476163,-0.244649,-0.269593488,-0.160370822,4.867626678,0.055220266,0.026275079,0.02180233,0.091289763,0.612845943,-0.206721439,-0.236234812,-0.221264602,-0.2582638,5.394699541
0.060859204,0.036263603,0.033641398,0.11563199,1.013156896,-0.283315236,-0.333402533,-0.257758652,-0.072476833,7.104192936,0.070149521,0.025899038,0.029436883,0.11300321,0.571272694,-0.082609061,-0.204170965,-0.199233206,-0.53632148,4.877756234
0.077808613,0.042685158,0.031531122,0.129954862,0.797245592,-0.236182113,-0.263120655,-0.251026798,-0.229991616,5.879877409,0.060211438,0.023872407,0.027930049,0.096705802,0.526269691,-0.133608045,-0.189371493,-0.231852938,-0.429505073,4.428551851
0.05998675,0.028599275,0.030794715,0.095147848,0.73750979,-0.17076012,-0.223113039,-0.269352722,-0.332506764,5.259210505,0.060992433,0.028904709,0.025920205,0.105542152,0.513888955,-0.174810002,-0.198341025,-0.253101129,-0.377071315,5.158825937
0.070368685,0.033124285,0.035662444,0.126526564,0.72182685,-0.323986276,-0.268152512,-0.229094188,-0.165611158,5.406665279,0.065788479,0.025928032,0.029145843,0.105324463,0.607599341,-0.084346969,-0.198281054,-0.125776064,-0.612812462,4.553189611
0.066536666,0.031346061,0.036001744,0.113748818,0.845747063,-0.266556048,-0.243517415,-0.30861416,-0.192214964,5.222256214,0.049255883,0.023125405,0.022143637,0.07394346,0.587214923,-0.121289104,-0.194305909,-0.182756675,-0.434839158,5.390613498
0.056632866,0.029474087,0.028953556,0.098836738,0.776043616,-0.23905948,-0.264278848,-0.220849319,-0.193710388,5.681302377,0.074410616,0.026048576,0.032593447,0.123846075,0.489543713,-0.140313486,-0.21522345,-0.225632305,-0.484929294,4.246496934
0.085547078,0.044099432,0.049867683,0.148028814,0.550144665,-0.265999704,-0.266221585,-0.249365735,-0.319381129,3.753778429,0.070695063,0.032879753,0.027931928,0.112691809,0.483962364,-0.136078502,-0.170700096,-0.18508462,-0.511152473,4.001199703
0.069377384,0.036798409,0.040408631,0.133201753,0.608239337,-0.13732812,-0.214121692,-0.190115186,-0.453742561,4.868003725,0.057807658,0.025574455,0.02284136,0.083703264,0.615353403,-0.173268667,-0.2170993,-0.203791148,-0.341857172,5.235226736
0.056947427,0.039347731,0.032855938,0.109067847,0.832249748,-0.249990471,-0.254686621,-0.254069391,-0.256858365,5.604503172,0.062708867,0.024587303,0.029068165,0.11252919,0.473898881,-0.185526217,-0.210296197,-0.202359744,-0.459805598,4.278918756
0.06611901,0.038843576,0.036626918,0.119011477,0.768885027,-0.381175678,-0.263127635,-0.313586995,-0.004723664,5.296247454,0.066661656,0.027268354,0.02633967,0.11045684,0.407198102,-0.166252007,-0.186983443,-0.182050846,-0.540612483,3.55251349
0.070657438,0.034146947,0.042226262,0.127022877,0.60763574,-0.298221407,-0.280390114,-0.251789356,-0.117082971,4.670501917,0.061467857,0.026310761,0.027702811,0.100572493,0.541277137,-0.053119987,-0.175147371,-0.174322007,-0.598556966,4.66629584
0.064383756,0.030098491,0.040408782,0.107364041,0.802696145,-0.302346757,-0.239144473,-0.309181895,-0.177472747,5.760313434,0.058306905,0.028910262,0.028318526,0.094509148,0.461622477,-0.246811136,-0.221008574,-0.185941024,-0.403117207,3.821919285
0.076765012,0.030955798,0.036400914,0.129345519,0.675769811,-0.349201442,-0.230116687,-0.271394666,-0.112067389,5.332722449,0.058653766,0.026436134,0.027916181,0.10193903,0.568769593,-0.11730858,-0.195027817,-0.200493197,-0.528418218,4.558934924
0.072347236,0.035391841,0.047321637,0.122781738,0.61256249,-0.403159938,-0.253801415,-0.283328719,-0.080746526,4.779785109,0.068513276,0.029452561,0.030419796,0.108177475,0.468430534,-0.209113278,-0.175494976,-0.193291404,-0.429707322,3.803644218
0.067643733,0.035031483,0.042128058,0.116653293,0.590463552,-0.355628238,-0.325124865,-0.225816774,-0.065264913,4.351631408,0.059702475,0.025983247,0.025576683,0.09402808,0.569957634,-0.149367541,-0.191883741,-0.216684308,-0.511322246,4.585697415
0.069163766,0.033403751,0.042071025,0.108178445,0.647906193,-0.337451435,-0.239240053,-0.245190593,-0.203945577,4.593751893,0.057799585,0.027302739,0.02528888,0.085913731,0.522942933,-0.211690887,-0.192129877,-0.216689403,-0.35212164,4.7821953
0.078363529,0.043269593,0.035701843,0.137653812,0.66242212,-0.25855236,-0.258791581,-0.220347718,-0.246044075,4.41409317,0.059004071,0.028427615,0.028345784,0.090473768,0.451603454,-0.194981081,-0.16538561,-0.209240847,-0.419065219,4.072579898
0.069430634,0.033885738,0.034178296,0.112520268,0.602471956,-0.225446701,-0.218103434,-0.226393727,-0.38255712,4.772938375,0.066431638,0.028519969,0.026023878,0.101452147,0.5028087,-0.126318973,-0.148111107,-0.189802307,-0.505792736,4.569429654
0.062201189,0.032404768,0.03410519,0.107619613,0.745182661,-0.153373042,-0.245728817,-0.256265898,-0.297541204,5.535959086,0.077984788,0.03532923,0.025740772,0.139099993,0.582282424,-0.151172009,-0.2176128,-0.235422759,-0.414840906,4.604092653
