MCCL1,,,,,MCCL2,,,,,Naïve,,,,
beta0,beta1,beta2,beta3,phi,beta0,beta1,beta2,beta3,phi,beta0,beta1,beta2,beta3,phi
-0.16455288,-0.215168439,-0.271911275,-0.319579353,5.058096033,-0.258089013,-0.259202438,-0.247621936,-0.260571699,5.232389787,-0.195668963,-0.220636277,-0.221908104,-0.371310411,5.463186846
-0.42512842,-0.330686531,-0.306789598,0.000353519,4.714849182,-0.245137823,-0.203215911,-0.266894434,-0.293891026,4.830784718,-0.386374481,-0.263527117,-0.253974429,-0.169864085,3.26277958
-0.333594707,-0.19611439,-0.233440863,-0.269919739,4.007744641,-0.236342891,-0.188651567,-0.27121125,-0.30278888,5.048104852,-0.26202374,-0.250951359,-0.245042561,-0.275471325,4.63844723
-0.15571049,-0.238299748,-0.250970707,-0.348060922,5.059403298,-0.236835924,-0.223693566,-0.205724063,-0.27965335,4.939035852,-0.243032991,-0.214660718,-0.203154247,-0.341027418,4.831168286
-0.229430044,-0.237256405,-0.225817088,-0.2757966,5.433752517,-0.301621735,-0.20929816,-0.270425433,-0.195335503,5.259946123,-0.186698928,-0.222196878,-0.231639979,-0.38775065,4.205856592
-0.126175919,-0.210268031,-0.21606446,-0.445668769,4.965252495,-0.341202919,-0.322567817,-0.296730713,-0.024029135,4.836762979,-0.288002067,-0.252982189,-0.242551509,-0.235146248,3.984616925
-0.353269748,-0.266209534,-0.291206104,-0.075660659,4.84369905,-0.237502116,-0.185651393,-0.237212894,-0.354691628,4.945183108,-0.177432389,-0.213006329,-0.219218883,-0.397859995,5.235087636
-0.159717394,-0.182299021,-0.259493505,-0.384036838,5.725318543,-0.355346231,-0.249840837,-0.297362768,-0.08451974,5.654571853,-0.280081945,-0.250311462,-0.263736475,-0.163846785,4.570596264
-0.210038966,-0.238609396,-0.264596208,-0.276310479,4.615570843,-0.232780656,-0.206230044,-0.241941608,-0.315066214,4.562008046,-0.206768234,-0.265602475,-0.241993797,-0.239336194,6.43207417
-0.408747573,-0.285846431,-0.307554853,0.062203066,5.720664682,-0.227030583,-0.182296302,-0.242959551,-0.304721931,3.948748317,-0.206310591,-0.249026673,-0.237879294,-0.259608835,4.481297837
-0.268369051,-0.236946414,-0.282258468,-0.188915284,4.730605856,-0.126421441,-0.214708452,-0.181620392,-0.417858328,5.759356673,-0.213497506,-0.244135899,-0.162517098,-0.395240016,4.962927589
-0.323501509,-0.26007218,-0.261727061,-0.06296048,4.871300446,-0.200517914,-0.221645231,-0.230111074,-0.334518053,5.241258447,-0.302008602,-0.254501645,-0.229059508,-0.234973316,4.76062459
-0.304333038,-0.215659762,-0.29654578,-0.094206237,5.428809903,-0.237056662,-0.244859798,-0.226331507,-0.226599108,5.013752853,-0.242333655,-0.255864407,-0.179409884,-0.265276199,4.800888848
-0.293048285,-0.258574907,-0.236374694,-0.191587919,4.445362704,-0.191046976,-0.219834222,-0.233134528,-0.367566365,5.977945485,-0.266752248,-0.270670156,-0.227510334,-0.169955613,4.956297823
-0.26208277,-0.261942515,-0.235170891,-0.238920943,5.580135381,-0.23404658,-0.264577604,-0.256427692,-0.302107183,4.958154784,-0.199543006,-0.243823527,-0.234517799,-0.356101586,5.448961771
-0.283341967,-0.282028694,-0.26993502,-0.144548869,4.758757384,-0.353236819,-0.325707435,-0.22903439,-0.085136465,4.642431219,-0.193204077,-0.199272407,-0.24157658,-0.404079929,5.173353413
-0.33420663,-0.222444406,-0.305087874,-0.04208514,5.508718834,-0.265200243,-0.262022007,-0.238471131,-0.279104464,5.385169656,-0.121569382,-0.174045763,-0.252441633,-0.446423445,5.94827821
-0.199661179,-0.223113019,-0.245090417,-0.350725734,5.255088019,-0.282213247,-0.294648098,-0.23007942,-0.148144584,6.0032313,-0.23562368,-0.20303875,-0.249408926,-0.279916983,4.76894049
-0.292948678,-0.272251209,-0.291346362,-0.099678508,5.602874781,-0.228589178,-0.169020454,-0.250692573,-0.32372412,4.827443876,-0.191857678,-0.250474824,-0.207244706,-0.317356656,5.225850836
-0.178354852,-0.196362816,-0.26996908,-0.312116511,5.038054214,-0.267857603,-0.235493413,-0.220528852,-0.136839134,6.097095593,-0.115224523,-0.236784985,-0.220283198,-0.465013336,5.839018479
-0.30284947,-0.271723819,-0.260346262,-0.163899379,5.063886588,-0.270104261,-0.272522236,-0.289532757,-0.20216027,4.821099221,-0.292316663,-0.264748102,-0.228108386,-0.236271082,3.790687263
-0.284758905,-0.242887894,-0.279022562,-0.182669518,5.750381924,-0.329418378,-0.274486848,-0.232715882,-0.126457469,4.906400852,-0.208198616,-0.246193726,-0.194129287,-0.307227671,5.340530013
-0.140361813,-0.188239438,-0.222852914,-0.491254045,6.047008254,-0.274376312,-0.29931763,-0.305878981,-0.133734323,6.667784427,-0.210065629,-0.232063114,-0.229123693,-0.349215533,5.063824845
-0.36630008,-0.306313573,-0.246126886,-0.051705326,4.688294891,-0.286111357,-0.223003712,-0.239949481,-0.257259069,4.949967333,-0.218916666,-0.214202329,-0.233549501,-0.329811151,5.004054044
-0.26331428,-0.293618607,-0.224128639,-0.148692422,5.050167671,-0.226361841,-0.243143954,-0.244669047,-0.404797539,4.370127886,-0.241636808,-0.244964695,-0.259730354,-0.241553726,5.27560506
-0.275574645,-0.270371493,-0.27674654,-0.15421661,5.624138909,-0.176738061,-0.273814939,-0.214907134,-0.327262881,6.299445172,-0.229591195,-0.253377956,-0.268667655,-0.223930143,5.029008476
-0.247579204,-0.261224397,-0.232545866,-0.316407111,5.650429146,-0.382111371,-0.334178674,-0.26126539,-0.01315106,5.037125529,-0.293716176,-0.292587023,-0.236971748,-0.15521517,5.002918147
-0.260745151,-0.24663354,-0.241993918,-0.323506205,4.512322617,-0.328927266,-0.247713575,-0.304843249,-0.077296402,5.933360589,-0.296577791,-0.268895729,-0.247983355,-0.187419786,4.985008609
-0.310762188,-0.229417532,-0.337977797,-0.167626764,4.478538931,-0.177593808,-0.222813859,-0.199586736,-0.458600066,4.53495345,-0.169537665,-0.20724506,-0.222782668,-0.437940085,4.139949556
-0.250141874,-0.237172272,-0.222584081,-0.395679055,4.070819957,-0.28291262,-0.211256317,-0.241371832,-0.336800311,4.641337839,-0.331519796,-0.250620734,-0.28174693,-0.128132772,4.873202583
-0.261322958,-0.25918298,-0.266834157,-0.16901715,5.95723743,-0.230301032,-0.260685823,-0.243594412,-0.270328714,4.742673391,-0.262027563,-0.249822834,-0.205466949,-0.296909905,4.586888778
-0.245080985,-0.209142434,-0.222186886,-0.334527881,4.48617153,-0.250726247,-0.258582768,-0.230347971,-0.256842378,5.145402193,-0.163884892,-0.225023677,-0.216467457,-0.378354937,5.147246703
-0.101735351,-0.219055964,-0.206385644,-0.541520883,5.431818376,-0.352359553,-0.309243035,-0.337502863,0.051897392,4.587990193,-0.243020032,-0.202304496,-0.249952184,-0.243140573,4.887036916
-0.23993122,-0.228068012,-0.276953159,-0.277396534,5.251683012,-0.244502517,-0.197490432,-0.262929,-0.38296918,4.409689697,-0.056589348,-0.190645029,-0.204658036,-0.557094592,5.640140543
-0.324749447,-0.304467601,-0.256125459,-0.106969054,4.984340295,-0.187112543,-0.245807664,-0.260806613,-0.233540075,6.80713861,-0.269709415,-0.25211438,-0.231225033,-0.245735941,4.175792311
-0.251038727,-0.20041406,-0.27953016,-0.250632284,4.811053641,-0.229068781,-0.217880295,-0.263735414,-0.259086334,4.427500867,-0.240352383,-0.242876367,-0.210588088,-0.260143923,4.799607414
-0.177017551,-0.263045295,-0.273445516,-0.226421557,5.104692853,-0.242515395,-0.263383166,-0.21985228,-0.252307264,5.384420065,-0.100056354,-0.203835819,-0.212135617,-0.522278082,4.380071797
-0.332562891,-0.255495939,-0.252224803,-0.166595976,5.98956596,-0.263854143,-0.215373422,-0.281781725,-0.207817264,5.660359947,-0.245114317,-0.244764834,-0.247723985,-0.21814063,4.960480673
-0.216674533,-0.264248597,-0.215822215,-0.278361529,5.455868783,-0.110892442,-0.19260899,-0.171936456,-0.465909938,5.364833091,-0.193351912,-0.198215655,-0.219700011,-0.491983854,3.786517313
-0.237420541,-0.23539897,-0.25729765,-0.28836609,5.383850945,-0.213577953,-0.275261336,-0.238780725,-0.279574184,6.21391868,-0.130975249,-0.211701856,-0.2095341,-0.416476264,4.687933704
-0.244341873,-0.294732681,-0.199336147,-0.367013356,4.505338713,-0.240077456,-0.210933507,-0.217029101,-0.335691103,5.220468102,-0.120132283,-0.228263426,-0.184591287,-0.546457338,5.060204573
-0.278766942,-0.260777814,-0.278117725,-0.179797862,5.483760741,-0.291197992,-0.327123157,-0.236274144,-0.15843747,7.091912866,-0.199797688,-0.175646419,-0.261060469,-0.337974289,4.950117014
-0.279592913,-0.244800286,-0.223280836,-0.229704013,5.316550537,-0.193688199,-0.243196407,-0.231695111,-0.357305104,5.169612641,-0.18375539,-0.216531478,-0.266167402,-0.338350734,5.091924654
-0.226363681,-0.243522231,-0.287676888,-0.301705904,5.428276953,-0.223798195,-0.23046032,-0.270628796,-0.254037171,4.936564535,-0.187330626,-0.222958533,-0.243015214,-0.312084493,5.109330487
-0.271144179,-0.174256329,-0.301952853,-0.224891555,4.483184472,-0.285329366,-0.264713462,-0.24780658,-0.111074309,4.903635509,-0.261315673,-0.239295508,-0.243002577,-0.242814978,5.147914298
-0.23232159,-0.276457157,-0.270308439,-0.305287309,4.793758271,-0.212646444,-0.20024976,-0.242294813,-0.383129684,4.611052762,-0.299546714,-0.26605031,-0.237410083,-0.209519025,4.743675009
-0.205535401,-0.255351584,-0.264892907,-0.26045667,5.774424904,-0.269261957,-0.247721285,-0.217306214,-0.309515417,4.19712185,-0.287143344,-0.308861068,-0.195755306,-0.267974414,4.371937958
-0.203480557,-0.22849811,-0.266871071,-0.221228835,6.018464788,-0.262270921,-0.292065209,-0.227334933,-0.269315396,5.591929971,-0.059509843,-0.164333432,-0.218506684,-0.631009698,5.477051027
-0.324797438,-0.291045642,-0.264925374,-0.181884317,4.47350136,-0.250202643,-0.235553919,-0.245607309,-0.280613458,5.538541856,-0.074498499,-0.226645936,-0.216239886,-0.477718139,5.547109563
-0.183142984,-0.241449167,-0.274016234,-0.234882708,6.10158678,-0.184351476,-0.243102443,-0.191410657,-0.348527453,4.593326997,-0.146954376,-0.224813693,-0.253346056,-0.371588133,5.154778324
-0.380704204,-0.294041966,-0.278852482,-0.026030557,4.799781728,-0.226059049,-0.276170281,-0.228043731,-0.244668434,5.777899669,-0.259101095,-0.237390259,-0.238185444,-0.314340206,4.481144162
-0.261060674,-0.188269477,-0.338733455,-0.171374878,5.294578447,-0.33785424,-0.302722459,-0.225321325,-0.119909311,5.869285842,-0.252233772,-0.216868848,-0.288934781,-0.262950211,5.391257932
-0.290149794,-0.250652992,-0.279607175,-0.162672923,4.497810896,-0.268207269,-0.267908227,-0.175321521,-0.27694774,4.082975621,-0.245079936,-0.20273037,-0.247246015,-0.22534468,5.210922205
-0.245312309,-0.211724957,-0.241365753,-0.270237556,5.759447481,-0.316658482,-0.241053949,-0.316212104,-0.178280896,5.498736831,-0.110158845,-0.166846086,-0.210244691,-0.462722271,4.946521655
-0.216071585,-0.24254491,-0.228687608,-0.340873475,5.538192484,-0.283688375,-0.264774896,-0.253871138,-0.192975905,4.672385475,-0.219783125,-0.245653859,-0.28046158,-0.283744601,4.13966464
-0.263202246,-0.24562341,-0.220213452,-0.325357922,4.626727509,-0.224890107,-0.24279505,-0.233129586,-0.352091204,4.974152234,-0.153833385,-0.186436373,-0.274270637,-0.353507805,4.522427515
-0.279760929,-0.238860693,-0.243426769,-0.252545157,5.083188182,-0.343600719,-0.336597283,-0.277027253,0.001790649,5.547416324,-0.227022813,-0.256178653,-0.256209326,-0.243577893,5.34265936
-0.371129488,-0.235734769,-0.267519889,-0.235131956,4.55788281,-0.286380756,-0.276807184,-0.213863767,-0.203655656,4.785120003,-0.119571467,-0.220626556,-0.197647047,-0.482472971,5.266162518
-0.255164752,-0.258671457,-0.28594303,-0.193446101,5.518894125,-0.213605126,-0.251997857,-0.219159936,-0.310577693,5.501325702,-0.354492318,-0.311799912,-0.230531736,-0.14332127,5.011460302
-0.298435624,-0.306997325,-0.257094572,-0.182532726,5.040738216,-0.233974603,-0.216760868,-0.269334494,-0.304546214,4.440726732,-0.247609734,-0.266974112,-0.20395345,-0.262871266,4.74197451
-0.254682583,-0.304942355,-0.221650658,-0.270467548,5.065446771,-0.230718231,-0.225969174,-0.269735766,-0.250105281,5.501896638,-0.281925057,-0.228490991,-0.264376651,-0.261256954,4.698981211
-0.313192625,-0.242193163,-0.261030248,-0.246314204,3.9340457,-0.262597204,-0.210420388,-0.265134199,-0.311779652,4.673666523,-0.234050415,-0.26310293,-0.244316447,-0.233616845,5.189819232
-0.155356751,-0.245169189,-0.259406312,-0.315889426,5.980243344,-0.197966145,-0.226343096,-0.235094024,-0.267707369,5.557771201,-0.258150067,-0.265312332,-0.261004969,-0.194404663,5.378611796
-0.238789197,-0.247408272,-0.294044786,-0.230458324,6.060935133,-0.233562438,-0.274899064,-0.229815046,-0.121418098,6.345083237,-0.196467692,-0.24368805,-0.194656676,-0.350265593,4.51285339
-0.208392327,-0.207172319,-0.265264451,-0.395931388,4.101489441,-0.265906685,-0.257983071,-0.281565533,-0.123235112,6.896876523,-0.152278237,-0.244424514,-0.206011826,-0.42942597,5.017909255
-0.328950288,-0.274877835,-0.231050989,-0.146682007,4.637341549,-0.112608866,-0.209551716,-0.202472715,-0.529001373,5.207568534,-0.25908237,-0.26704404,-0.235215554,-0.241353429,4.414432269
-0.213682992,-0.182212381,-0.284734108,-0.369966656,5.904884095,-0.293003727,-0.220472382,-0.278111053,-0.243282032,4.789196151,-0.164194854,-0.201467574,-0.195966619,-0.447409886,4.312278057
-0.365297535,-0.236442095,-0.262940644,-0.197196617,4.283831906,-0.359400737,-0.293396355,-0.30087751,0.021726868,4.613483837,-0.156669391,-0.208266202,-0.220532254,-0.342757589,4.487146828
-0.219153314,-0.235085936,-0.255102592,-0.198247446,5.790910051,-0.234898212,-0.261435845,-0.234967199,-0.268331144,4.677665796,-0.110521194,-0.233673333,-0.248423981,-0.427279244,4.679852307
-0.309883081,-0.289716247,-0.254821337,-0.147572256,4.681781745,-0.217338418,-0.300876953,-0.242503583,-0.168067332,5.959742995,-0.134598742,-0.146889472,-0.235012552,-0.573343428,4.531110633
-0.319989173,-0.26159304,-0.246419838,-0.135250095,4.876800077,-0.161415015,-0.21024698,-0.233647484,-0.353409506,6.320900835,-0.276859116,-0.25283256,-0.29073371,-0.169709098,4.315249348
-0.253224262,-0.249940916,-0.241801393,-0.296478872,4.1166786,-0.29885715,-0.239460926,-0.264109706,-0.22471807,5.246990562,-0.222974345,-0.198242251,-0.260516661,-0.293412312,6.335351217
-0.264708195,-0.223399621,-0.249980652,-0.200135648,4.453175889,-0.258503606,-0.225522821,-0.312838556,-0.182536762,5.356005308,-0.250977854,-0.244035018,-0.248814045,-0.224091677,4.474954499
-0.382491571,-0.324662024,-0.272969868,0.030243272,4.625777271,-0.214269988,-0.30314722,-0.227260468,-0.247178407,5.473382592,-0.308898515,-0.265967,-0.273709128,-0.147686606,5.035218178
-0.16598212,-0.246175081,-0.225218846,-0.411236757,5.243257228,-0.234097135,-0.241019527,-0.305369987,-0.122519426,6.530907268,-0.252113493,-0.25145019,-0.252721942,-0.296274432,4.589180376
-0.290683958,-0.276524747,-0.229588702,-0.281311531,5.552000468,-0.236564502,-0.252459527,-0.226050122,-0.34145655,4.183283548,-0.272898111,-0.262182637,-0.231061895,-0.250195378,4.274170062
-0.221711521,-0.257425675,-0.202331512,-0.368557666,4.954975552,-0.294100799,-0.21228956,-0.312026628,-0.203060332,5.259057783,-0.30623666,-0.276291427,-0.253061654,-0.18571521,4.303771401
-0.208132292,-0.268634721,-0.280949656,-0.200847522,5.091127518,-0.176956835,-0.157748053,-0.222625885,-0.428947484,4.270512868,-0.195755457,-0.236651018,-0.227429761,-0.375654565,4.41613563
-0.139032307,-0.231874567,-0.221607191,-0.430588645,5.98424937,-0.369218571,-0.266898477,-0.241418992,-0.12377037,4.835887918,-0.248124558,-0.246248608,-0.211397157,-0.390997136,4.109203669
-0.26585025,-0.29791795,-0.22163451,-0.250823314,5.552916278,-0.187784297,-0.239528458,-0.233911136,-0.3287891,5.142473797,-0.144441231,-0.189437647,-0.222165673,-0.428925954,4.319807635
-0.291985103,-0.247354179,-0.248566432,-0.208650865,5.82376891,-0.319776165,-0.299102582,-0.276403183,-0.042472174,5.139434363,-0.071645193,-0.184866467,-0.184599513,-0.599736083,4.800852366
-0.096087508,-0.256140843,-0.205445479,-0.43069299,5.021016234,-0.321867068,-0.256412526,-0.266320198,-0.14311948,4.221383211,-0.131647262,-0.216182512,-0.235293206,-0.502888081,5.169836974
-0.384204716,-0.261882001,-0.266240358,-0.205155953,4.30130396,-0.282792573,-0.331089901,-0.224172136,-0.177794083,5.489586706,-0.280262226,-0.269141034,-0.229170307,-0.247208283,4.145158721
-0.273148643,-0.242256312,-0.285643568,-0.197745045,5.266226859,-0.225584455,-0.213893808,-0.214032901,-0.39609657,4.437895124,-0.289504312,-0.256019555,-0.246907288,-0.156656903,4.254634453
-0.318676391,-0.253625312,-0.270441573,-0.152270794,5.587258526,-0.244842685,-0.244305579,-0.272179762,-0.293091425,5.450889647,-0.300860273,-0.216355162,-0.234023691,-0.253984345,5.545981434
-0.244652535,-0.257176371,-0.288227567,-0.251175757,6.616787919,-0.254649746,-0.233705559,-0.24824264,-0.339251944,4.476640446,-0.204236999,-0.232459546,-0.213384182,-0.377226735,4.335045627
-0.223980538,-0.26187151,-0.223211293,-0.240190973,6.758713227,-0.16919779,-0.253611771,-0.217441817,-0.337731325,4.744547147,-0.289460043,-0.222670551,-0.258916563,-0.206377525,5.478065947
-0.261241663,-0.269586553,-0.22802887,-0.154826412,6.99016931,-0.30973326,-0.25794221,-0.28103489,-0.131071694,4.518608728,-0.240575903,-0.223800246,-0.211529827,-0.34910171,4.880831681
-0.173503639,-0.219357953,-0.242144886,-0.293650714,6.881196567,-0.293143302,-0.27632392,-0.321069255,-0.11118797,5.944142591,-0.242918591,-0.203320177,-0.249568341,-0.38804935,4.467436724
-0.301108263,-0.315595548,-0.249711706,-0.097118758,5.373266582,-0.1976789,-0.285896332,-0.196398034,-0.342016712,5.970093111,-0.259984973,-0.189737209,-0.276861191,-0.231140478,5.352884035
-0.208346819,-0.257692178,-0.23206397,-0.228513796,5.62220991,-0.218304026,-0.285309559,-0.25633696,-0.192134882,5.275251005,-0.257038352,-0.235936457,-0.260026989,-0.20348398,4.282542488
-0.328523629,-0.214398239,-0.253802413,-0.150066622,4.203189581,-0.208534065,-0.260593158,-0.256299447,-0.255340417,6.609332386,-0.193283227,-0.211123101,-0.231088649,-0.356320452,4.395288496
-0.22302402,-0.265491376,-0.261137751,-0.211394725,5.07262097,-0.194894022,-0.299991391,-0.145362002,-0.321330113,4.736507209,-0.179441797,-0.218383736,-0.276357539,-0.319693437,4.796615848
-0.193456161,-0.190004317,-0.300449756,-0.331798726,5.345390266,-0.199144059,-0.224334713,-0.251964031,-0.345235336,5.944407824,-0.185308408,-0.238621211,-0.247599804,-0.332329811,4.462657035
-0.185578113,-0.233859598,-0.252469701,-0.349926364,5.31192621,-0.211641661,-0.235870249,-0.239622674,-0.35287367,4.45017274,-0.264561756,-0.248848596,-0.229945405,-0.224536732,5.511634609
-0.261879204,-0.321911249,-0.216470822,-0.232217354,4.939682846,-0.346043396,-0.254157837,-0.257054341,-0.089082528,7.156797956,-0.274170228,-0.218074466,-0.22375126,-0.239848801,4.835830488
-0.208798438,-0.229494249,-0.233360245,-0.247183959,5.160189324,-0.263659885,-0.269499991,-0.217878475,-0.230192808,6.083493416,-0.198574959,-0.252820128,-0.224668475,-0.434099852,5.006167612
-0.217781205,-0.218804757,-0.275173883,-0.219743618,6.246083329,-0.320197972,-0.253710462,-0.302142608,-0.094288128,5.028065328,-0.287852019,-0.266544462,-0.267344083,-0.198183624,4.463490998
-0.195881989,-0.258147496,-0.240884967,-0.278181636,6.924553316,-0.250662052,-0.30183092,-0.236061629,-0.210584646,5.573167767,-0.250872199,-0.266402602,-0.210529807,-0.314104361,3.980181969
-0.152876402,-0.277293039,-0.225930728,-0.33589615,6.612831357,-0.262352532,-0.293877977,-0.295759324,-0.127468281,5.604525666,-0.281250769,-0.228633009,-0.261425036,-0.279749969,3.867450109
